4436,3944
590,132
1300,1110
768,828
256,276
1070,0
488,272
0,0
0,0
0,0
240,0
240,0
248,272
10403,216142
74746,2715005
2367,5253
41886,2690882
240,0
480,0
0,0
0,0
552,0
240,0
2850,2250
1000,824
0,0
0,0
256,276
830,0
0,0
480,0
590,0
0,0
256,276
886,536
496,276
512,552
240,0
248,272
256,276
496,276
0,0
0,0
776,684
1090,2332
378,89
1367,2166
66,89
240,0
0,0
480,0
0,0
550,1858
66,89
2000,1586
631,1940
314,361
1380,1924
626,637
512,552
1543,2305
512,488
480,0
1598,828
256,276
1086,2692
66,89
631,1940
314,361
240,0
550,2013
66,0
0,0
947,2226
864,2219
874,431
0,0
0,0
0,0
0,0
631,1940
688,2013
1586,1407
38592,27667
256,276
0,0
1078,272
806,2200
697,2029
896,89
0,0
0,0
590,0
887,2216
69215,2713287
496,276
808,1552
0,0
0,0
504,548
256,276
1045,2073
57840,2766747
572,594
0,0
560,272
0,0
550,1858
306,89
871,2029
66,0
0,0
0,0
0,0
1143,2426
37254,1422790
30488,1366301
552,544
0,0
1102,552
256,276
0,0
1221,1940
64339,2757499
256,276
0,0
98,0
536,1232
631,1940
66,89
0,0
488,272
676,1989
256,244
0,0
568,276
631,1940
864,2285
546,89
0,0
0,0
703,1940
306,89
3264,2610
256,276
1140,1924
66,89
256,276
1461,1940
314,361
550,1924
656,89
0,0
256,276
697,2029
806,2200
578,641
0,0
296,1464
256,276
256,276
610,1966
945,2301
578,641
0,0
312,0
790,1924
66,89
248,272
480,0
0,0
38649,2693282
240,0
0,0
1448,918
669,133
202,1896
1150,548
496,276
550,1924
61757,2714634
0,0
768,828
256,276
256,276
0,0
631,1940
66459,2754787
240,0
362,1778
60,42
240,0
240,0
1375,2456
11398,540530
53166,2234588
0,0
0,0
0,0
879,2212
66,89
312,0
806,2134
3416,2249
256,276
0,0
256,276
1221,1940
66,89
0,0
1140,2013
314,272
0,0
256,276
256,276
0,0
1557,2625
63530,2758413
256,276
60,42
618,2290
480,0
512,486
240,66
1185,2301
73966,2780017
0,0
0,0
631,1940
66,89
248,272
550,1858
66,89
590,0
256,276
496,276
1221,1940
74203,2785282
256,276
590,0
512,552
0,0
1391,2764
5076,388730
56856,2353722
0,0
188,198
0,0
691,1982
306,89
550,1858
428,2351
240,0
480,0
1520,1252
3600,2908
60758,2717264
0,0
0,0
0,0
0,0
560,272
1809,1991
23533,2714054
512,552
590,0
256,276
0,0
590,0
0,0
0,0
1219,2073
63805,2755116
744,548
256,276
0,0
512,552
0,0
1601,2391
57170,2741195
256,276
602,2494
256,276
0,0
550,1858
626,361
256,276
787,2119
0,0
550,1924
66,89
838,272
631,1940
66,89
1396,2200
322,365
0,0
1175,2212
912,365
0,0
256,276
240,0
1024,1104
1120,2561
256,276
631,1940
66,89
231694,166054
147630,117838
0,0
544,676
550,1924
9680,11538
1258,2426
818,609
1121,758
66,0
240,0
0,0
631,1874
616,1947
976,361
0,0
2760,2160
1102,552
631,2029
1112,2200
656,89
240,0
26759,19861
19661,7480
28529,22795
697,2029
5442,1742
496,276
240,0
572,594
631,1940
802,365
0,0
806,2200
306,89
1020,3752
1111,1940
66,89
862,1924
826,913
0,0
0,0
0,0
830,0
10203,931336
6494,1786135
590,0
256,276
256,276
590,0
1191,2511
670,409
202,1880
496,276
0,0
1655,3044
322,365
1054,2472
606,131
240,0
0,0
1111,1940
66,89
480,0
0,0
1030,1924
494,3311
2000,1252
1183,1940
66,89
346,272
240,0
830,0
550,1924
138,89
590,0
3008,2366
1143,2492
896,89
256,276
240,0
550,1924
66,89
240,0
0,0
631,2029
322,276
316,318
248,272
1007,685
38685,1352196
34972,1408230
240,0
256,276
0,0
43731,2710442
66,0
668,3474
312,0
1007,619
202,1896
248,272
1140,1924
306,89
240,0
590,0
0,0
1135,2488
912,365
0,0
560,548
806,2200
66,89
256,276
631,1940
1090,1193
556,318
806,2200
66,89
879,2212
66,89
0,0
240,0
790,1924
66,89
240,0
1655,2916
322,365
740,3706
240,0
240,0
590,0
798,2196
66,89
752,90
871,1940
2826,2249
1342,552
248,272
256,276
0,0
550,1924
66,89
495,133
442,1896
60,42
256,276
550,1924
66,89
512,552
879,2212
818,641
616,2013
496,276
0,0
240,0
240,0
631,1940
618,89
940,4490
1140,1924
66,89
240,0
1078,272
631,1940
66,89
590,0
256,276
806,2200
314,361
304,272
887,2216
66,89
316,318
550,1924
1024,1127
256,276
256,276
631,1940
66,89
0,0
798,2196
66,89
0,0
240,0
240,0
1574,2900
953,2305
378,89
590,0
428,4104
0,0
0,0
1206,2013
320,272
0,0
4507,8310
1128,2565
66,89
594,638
0,0
0,0
488,4296
0,0
697,2029
550,1924
570,637
0,0
428,4228
512,552
631,1940
73158,2755352
0,0
684,4548
0,0
512,552
414,133
690,2086
980,4378
1733,2492
306,89
550,1924
1144,361
0,0
428,4426
1221,1940
856,2013
826,913
496,276
0,0
988,5022
556,318
631,1940
872,2289
314,361
1024,1104
296,364
512,552
0,0
488,272
721,2119
362,400
550,1924
66,89
0,0
879,2146
