240,0
248,272
0,0
256,276
0,0
0,0
520,408
248,272
2889902,2829676
1102,552
2859191,2765879
0,0
590,0
0,0
1248,1100
590,66
2901387,2793521
256,276
570911,12475
2314978,2765512
0,0
0,0
0,0
768,762
2890931,2780105
296,800
2862270,2767044
256,276
504,548
0,0
2909956,2776202
256,276
2859702,2778690
0,0
248,272
512,552
0,0
747276,6601
2153186,2765537
590,0
1385683,30229
1455699,2740259
590,0
240,0
0,0
590,0
2905590,2793110
512,520
0,0
312,0
2849673,2779725
0,0
90,90
2872784,1846208
28362,961576
1520,1384
3048,3142
0,0
0,0
760,824
5724160,4957460
17556,671428
240,0
256,276
0,0
248,272
256,276
60,42
590,0
5798814,5599550
0,0
590,0
240,0
240,0
590,0
0,0
480,0
2853030,2782268
2905008,2845442
568,276
480,0
0,0
0,0
4928556,132368
816745,5486297
0,0
792,1612
496,276
0,0
2846550,2769276
2901192,2759640
496,276
0,0
0,0
240,0
1024,1104
205343,5289
2661413,2767413
0,0
2914273,2847703
846,276
0,0
0,0
2899439,2781381
0,0
240,0
0,0
512,520
2855910,1125698
37818,1708018
0,0
386203,8449
2490263,2762915
204,66
240,0
256,276
2911438,2835098
452,1710
240,0
992,552
0,0
2848049,2780303
2911195,2780775
496,276
0,0
736,276
650,42
488,272
496,276
2887249,2817821
590,0
2849567,2768819
240,0
590,0
0,0
314,74
30569,23187
5739555,4291191
28277,1282908
1072,1064
3437,2845
0,276
3613,3199
1008,762
66,654
5746055,5591907
256,276
256,276
362,1978
304,272
0,0
2899185,2811421
2868607,2779807
0,0
0,0
512,552
2831773,391318
56562,2380763
338,362
590,0
256,276
240,0
2866880,2769150
0,0
2909140,2843950
0,0
0,0
752,520
0,0
2859431,2779493
488,272
2891210,2825510
0,0
684,66
0,0
256,276
2852563,2771987
0,0
240,0
874,2732
2874019,1433854
34650,1410507
2849507,2778593
504,548
0,0
906,318
0,0
0,0
2891403,2784457
248,272
0,0
2838536,2768526
0,0
0,0
0,0
2900586,2829924
496,276
2898110,2778360
240,0
568,276
0,0
248,272
0,0
768,762
2825584,124732
1945979,2704073
955169,2726145
256,276
240,0
560,548
362,2534
2850205,2767671
2891097,2825663
0,0
898,314
3808,3332
752,486
2891518,2798936
240,0
0,0
1902745,42063
947252,2737596
0,0
0,0
720,0
90,90
2885025,2657640
5396,128889
90,90
2866596,2767740
240,0
0,0
488,272
2900296,2784242
0,0
496,276
1465161,33829
1432559,2745737
0,0
240,0
874,3366
2889880,2792244
346,366
60,42
2859663,2767897
346,366
0,0
830,0
602,642
2848062,2766564
2894858,2790492
1254,0
480,0
0,0
480,0
330,90
346,366
240,0
496,276
2845630,2767804
2890528,2787104
480,0
1256,968
240,66
0,0
5743442,5555676
256,276
256,276
240,0
304,272
98,0
2896627,2744927
796,318
590,0
2874985,2779509
1049,692
1102,552
867,420
0,0
2892173,2780913
256,276
248,272
0,0
2876269,2768617
0,0
2906786,2833494
256,276
256,244
240,0
2859482,2777012
90,90
0,0
0,0
692,338
2882000,2223800
2866804,3378904
678,674
0,0
0,0
0,0
512,552
60,42
5232073,2861751
512419,2739385
0,0
936,366
248,272
2892239,2754511
195134,132526
185472,149104
2883702,2773782
0,0
248,272
0,0
240,0
0,0
2899833,2850617
2892677,2776265
256,276
312,0
0,0
0,0
768,762
0,0
2895514,2775916
2906866,2841190
256,276
496,276
0,0
2864780,2777066
60,42
0,0
1358,764
2889437,2787409
752,552
590,0
2868547,2766167
488,272
590,0
2905247,2830729
256,276
0,0
2872566,2775954
784,672
0,0
0,0
240,0
496,244
2416477,52735
3323639,5509961
496,276
0,0
240,0
72,0
0,0
32344,23325
2845992,2764320
2887494,2821334
0,0
60,42
512,552
590,0
0,0
2883594,2123068
2044891,701503
838589,2732011
0,0
722,66
1180,4526
0,0
570,90
0,0
248,272
5780949,5556227
0,0
240,0
256,276
0,0
2894995,2775105
312,0
98,0
2850872,2765330
858,852
0,0
240,0
240,0
256,276
2888823,2208014
17598,638271
560,548
2894011,2776199
0,0
256,276
2895059,2772325
768,828
240,0
1102,552
0,0
240,0
2890336,2765744
2846242,2777106
0,0
0,90
338,272
0,0
2877350,2774798
0,0
2882804,2821172
240,90
650,272
256,276
240,0
0,0
312,0
5725150,5535684
2760,2160
60,42
0,0
0,0
590,0
752,552
248,272
5664581,2784217
67328,2778228
256,276
256,276
590,90
330,0
5791487,5582841
0,0
428,4502
0,0
0,0
0,0
2846327,2775809
240,0
256,276
2875660,2350512
12070,476584
312,0
248,272
0,0
900,828
0,0
2855887,2765215
0,0
316,318
2898100,2834434
0,0
894,272
240,0
0,0
1334,548
5694278,2842656
41622,2703868
590,0
768,828
240,0
372,66
0,0
2897777,2829807
776,600
0,0
2878840,2774860
0,0
248,272
0,0
256,244
2879696,2801816
2844974,2763452
496,276
248,272
240,0
2832900,180190
68630,2617950
2760,2160
1278009,27961
1606153,2746173
830,0
240,0
512,552
830,0
0,0
5736617,5622847
846,276
256,276
0,0
480,0
2834233,2764655
90,90
2883798,2023686
21270,797542
296,900
0,0
480,0
0,0
984,548
5759998,5589265
0,0
