2562,2656
1358,640
66,134
1058,1090
1144,406
306,134
53284,37454
2128,1028
156,224
156,224
794,406
66,134
246,314
306,134
786,134
66,134
378,134
786,134
66,134
156,224
546,134
306,134
404,496
786,134
66,134
246,404
876,134
138,134
216,266
11076,55816
20615,13418
156,224
306,134
3565,9482
372,236
786,134
62304,48803
1701,1566
546,134
156,224
3513,9780
4055,4647
156,224
794,406
306,134
2711,2500
3172,9931
485,290
306,134
2891,6375
2629,3463
66,134
636,224
66,134
66,134
4180,11521
311,392
126,176
816,404
896,134
2401,9355
546,134
2873,4696
2363,3099
612,236
746,224
55450,39140
3141,9204
2486,3943
501,472
306,134
2147,5901
644,496
786,134
156,224
3733,9764
2487,2693
132,236
314,406
636,224
2400,7904
551,392
2491,4264
156,224
306,134
3553,7741
2007,2693
774,326
1136,134
4834,8085
1377,1092
3945,5864
66,134
66,134
3307,5991
1010017,20700
59882,42036
636,224
66,134
1013164,31527
1380,968
66,134
66,134
3893,9362
428,652
3123,5996
546,134
66,134
2831,7567
794,406
66,134
2510,6513
1189,574
2011,4264
132,236
952,542
66,134
306,134
4471,11245
306,134
486,314
1474,496
66,134
2559,9631
1316,380
396,224
55690,39140
546,134
66,134
439,546
6854,16573
156,224
66,134
2627,5901
782,1786
3437,6268
732,236
186,134
554,515
602,610
2905,10709
2284,4720
949,574
2007,2693
374,448
3207,6152
546,134
728,134
306,134
3140,2108
4973,10265
1039,664
156,224
656,224
636,134
2527,9241
62349,45515
546,134
66,134
3254,7089
2406,4432
372,236
66,134
66,134
3261,8037
708,224
486,314
2147,5901
3090,4425
1063,2082
3287,7477
156,224
2759,3125
554,406
662,732
2643,6177
746,224
66,134
2330,6267
1811,834
156,224
66,134
3103,7994
2337,2783
66,134
2524,4720
56027,39478
156,224
2147,5901
1010862,35284
156,224
404,496
66,134
372,236
2423,10944
2525,3059
486,314
156,224
815585,37930
196580,9048
66,134
66,134
2605,8110
126,176
2599,8223
3283,2788
722,236
138,134
644,496
3160,2018
5053,13334
461,302
746,224
156,224
3001,8434
2209,1524
59882,42036
306,134
246,314
3172,10075
1039,664
2007,2693
66,134
636,224
546,134
3189,9180
3255,3603
396,224
66,134
546,134
5313,12273
281,344
546,134
306,134
3079,7699
1482,500
306,134
2330,6267
1291,302
2373,6812
222,326
1226,224
66,134
644,496
3857,9969
66,134
50484,35702
786,134
2592,7994
789,1360
546,134
66,134
66,134
3401,9927
66,134
2563,4264
2670,2993
245,290
66,134
546,134
66,134
2665,11060
546,224
2617,3397
986,224
546,134
66,134
3539,9180
2670,2993
2725,2186
746,224
2217,7670
1010883,34985
66,134
428,2924
2353,6333
65126,45884
396,224
2419,6197
2962,5362
941,302
66,134
156,224
876,224
2921,10367
1011556,27762
636,224
66,134
66,134
2961,7628
2587,3475
66,134
546,134
656,134
2461,9109
3082,3527
993,472
396,224
306,134
3261,7232
656,134
2011,4264
156,224
3230,7699
311,392
156,224
48882,34556
2237,5991
246,314
2711,7802
306,134
66,134
4271,8826
807,936
726,314
378,134
66,134
66,134
3277,10907
2893,3475
156,224
66,134
2880,7904
811,302
602,978
306,134
3513,6989
138,134
2581,4354
3258,2018
396,224
794,406
2400,7970
2344,3031
462,326
156,224
66210,46620
66,134
2739,9853
2865,3515
306,134
66,134
2477,5991
546,134
2952,8064
3056,4794
786,134
156,224
374,448
2899,6399
156,224
156,224
3489,6333
66,134
314,406
3660,8114
155,200
66,134
1226,224
2443,6883
2279,3059
786,134
156,224
306,134
1026,134
2666,9767
1059859,68868
786,134
156,224
306,134
636,224
2861,11650
2551,3331
546,134
306,134
378,134
3291,9114
2440,4912
281,344
974,3856
2477,5991
986,224
546,134
2869,5330
2597,2693
636,224
2194,4564
883,302
2627,5967
37220,26788
66,134
636,224
2749,6489
66,134
2787,5240
306,134
66210,46620
966,314
2489,7970
1148,1306
786,134
2542,1628
681,6928
546,134
156,224
378,134
546,134
126,176
2943,11648
546,134
336,404
1376,134
636,224
66,134
5655,17989
717,578
66,134
746,224
554,406
2489,8036
66,134
546,134
66,134
2428,9565
1131,744
396,224
49122,34556
2965,6399
246,314
2683,6945
2430,2993
221,302
2441,1146
536,3498
66,134
618,134
794,406
2797,8350
156,224
786,134
3080,8060
311,392
636,224
656,134
2757,6761
786,134
2601,4264
138,134
2900,6291
3153,6524
306,134
2717,5991
132,236
314,406
876,224
2521,6399
66300,46710
1026,134
404,134
3393,10401
3337,3487
66,134
66,134
2870,6267
631,1316
558,314
2791,4372
66,134
66,134
3977,6539
396,224
404,496
250753,13055
762886,25290
66,134
3953,6177
132,236
396,224
546,134
2601,6539
2011,4264
876,224
156,224
66,134
1130,4874
2823,10643
51017,34946
682,2525
2376,4902
221,200
546,224
156,134
2737,8374
2487,2693
404,496
2986,4630
1001,344
2251,4330
722,236
3715,4489
66,134
2147,5901
1292,326
306,134
486,314
4460,9492
891,744
2413,4354
612,236
4783,4943
546,134
731,540
66,134
3037,10907
636,224
66,134
66210,46620
5338,2686
2377,9331
684,1288
546,134
636,224
396,224
794,406
3007,10925
378,134
636,224
132,266
656,134
794,406
156,224
656,134
636,224
66,134
1222,1620
802,410
66,134
156,224
786,134
66,134
66,134
884,496
66,134
